post_id,user_id,timestamp,parent_id,parent_user_id,parent_bloc,bloc,ideology,candidate,frame,strategy,emotion,sentiment,adversary_target,text,is_attack,is_reply,thread_depth,comment_position,time_of_day,day_of_week,is_weekend,campaign_phase,pre_first_round
post_009185,user_02006,2025-12-18,,,,Right-Traditional,0.46054987192954,,security/crime,attack,pride,positive,traitors within right,Wake up! traitors within right is a threat to everything we stand for. | security violence crime | proud support victory,1,0,0,0,0,3,0,runoff,0
reply_009186,user_01612,2025-12-18,post_009149,user_00187,Left,Right-Libertarian,-0.6878429254997394,,democracy/institutions,attack,fear,negative,PC,Wake up! PC is a threat to everything we stand for. | democracy institutions,1,1,1,0,0,3,0,runoff,0
reply_009187,user_04534,2025-12-18,post_009183,user_01670,Right-Radical-Conservative,Right-Radical-Conservative,0.8030553582419436,,culture/values,defense,joy,positive,PC,PC is fighting for us. We need to back them up. | values family tradition | great excellent fantastic,0,1,1,0,0,3,0,runoff,0
post_009189,user_04931,2025-12-18,,,,Right-Traditional,0.773928201076574,,democracy/institutions,attack,fear,negative,PC,PC must be defeated. Their supporters are delusional. | democracy institutions,1,0,0,0,0,3,0,runoff,0
reply_009190,user_04429,2025-12-18,post_009089,user_04610,Right-Traditional,Right-Traditional,0.6257564199260636,,immigration,attack,joy,positive,PC,We cannot allow PC to continue this madness. You people are pathetic. | immigration borders | great excellent fantastic,1,1,1,0,0,3,0,runoff,0
reply_009191,user_03285,2025-12-18,reply_009190,user_04429,Right-Traditional,Right-Radical-Conservative,0.6551926968943259,,constitution/process,defense,joy,positive,PC,We must support PC because they fight for our side. | constitution process democracy | great excellent fantastic,0,1,2,0,0,3,0,runoff,0
post_009193,user_01040,2025-12-18,,,,Right-Traditional,-0.2834679355780404,,security/crime,call-to-action,joy,positive,PC,Support PC now! | security violence crime,0,0,0,0,0,3,0,runoff,0
reply_009194,user_04244,2025-12-18,post_009101,user_00832,Right-Traditional,Right-Traditional,0.14457839572248865,Jara,economy,call-to-action,hope,positive,migrants,Everyone needs to vote against migrants. | Jara must act! | economy jobs inflation | hope optimistic confident,0,1,1,0,0,3,0,runoff,0
post_009196,user_00018,2025-12-18,,,,Right-Radical-Conservative,0.6010226913284922,,economy,ridicule,neutral,neutral,police,Can you believe police said that? Pathetic. | economy jobs inflation,0,0,0,0,0,3,0,runoff,0
reply_009197,user_04426,2025-12-18,post_009065,user_00520,Right-Traditional,Right-Traditional,0.8455552074892168,,economy,defense,sadness,negative,the right,the right is right. Evidence shows they're doing what's needed. | economy jobs inflation | sad disappointed devastated,0,1,1,0,0,3,0,runoff,0
post_009199,user_01601,2025-12-18,,,,Right-Radical-Conservative,0.8625642986634869,Jara,democracy/institutions,defense,joy,positive,PC,Join our side in supporting PC. They have the evidence. | Support Jara! | democracy institutions | great excellent fantastic,0,0,0,0,0,3,0,runoff,0
post_009201,user_02360,2025-12-18,,,,Left,0.7983180517726566,Kast,security/crime,identity-boundary,anger,negative,police,"This is about our values, not police's agenda. | Kast must act! | security violence crime | outrage furious",0,0,0,0,0,3,0,runoff,0
post_009203,user_01900,2025-12-18,,,,Right-Traditional,0.7750919355336106,Jara,security/crime,call-to-action,joy,positive,PC,Support PC now! | Jara must act! | security violence crime | great excellent fantastic,0,0,0,0,0,3,0,runoff,0
reply_009204,user_04149,2025-12-18,post_009093,user_04680,Right-Radical-Conservative,Right-Radical-Conservative,0.7763657066669335,Kast,security/crime,call-to-action,hope,positive,migrants,Everyone needs to vote against migrants. | Kast must act! | security violence crime | hope optimistic confident,0,1,1,0,0,3,0,runoff,0
reply_009205,user_00675,2025-12-18,post_009127,user_04333,Right-Libertarian,Right-Libertarian,0.5188248535578552,Kast,immigration,defense,joy,positive,PC,PC is fighting for us. We need to back them up. | Support Kast! | immigration borders | great excellent fantastic,0,1,1,0,0,3,0,runoff,0
post_009207,user_04753,2025-12-18,,,,Right-Traditional,0.4934323298688106,Kast,democracy/institutions,attack,neutral,neutral,the left,the left represents everything wrong. LOL at their agenda. | Kast must be stopped! | democracy institutions,1,0,0,0,0,3,0,runoff,0
reply_009208,user_04616,2025-12-18,reply_009176,user_04329,Right-Traditional,Left,-0.48268561901389545,Matthei,economy,ridicule,fear,negative,traitors within right,"Yeah right, traitors within right knows what they're doing. Sure. | Matthei must act! | economy jobs inflation | worried concerned terrified",0,1,2,0,0,3,0,runoff,0
reply_009209,user_00596,2025-12-18,reply_009197,user_04426,Right-Traditional,Right-Traditional,0.3449931621152552,,democracy/institutions,defense,neutral,neutral,elites,elites is fighting for us. We need to back them up. | democracy institutions,0,1,2,0,0,3,0,runoff,0
post_009211,user_01147,2025-12-18,,,,Right-Radical-Conservative,0.8111764390740159,Kast,economy,defense,pride,positive,police,Join our side in supporting police. They have the evidence. | Support Kast! | economy jobs inflation | proud support victory,0,0,0,0,0,3,0,runoff,0
post_009213,user_02602,2025-12-18,,,,Right-Radical-Conservative,0.8566046549202871,,corruption,attack,hope,positive,the left,Stop the left immediately! You don't understand reality. | corruption scandal | hope optimistic confident,1,0,0,0,0,3,0,runoff,0
reply_009214,user_01394,2025-12-18,reply_009073,user_01163,Left,Right-Traditional,0.41110449336179455,Jara,culture/values,identity-boundary,neutral,neutral,the right,"This is about our values, not the right's agenda. | Jara must act! | values family tradition",0,1,2,0,0,3,0,runoff,0
reply_009215,user_03016,2025-12-18,post_009173,user_00074,Right-Radical-Conservative,Left,0.4075001693600061,,security/crime,defense,pride,positive,elites,Stand with elites! Our side needs unity against these attacks. | security violence crime,0,1,1,0,0,3,0,runoff,0
post_009217,user_00655,2025-12-18,,,,Left,0.8179400394000657,,immigration,identity-boundary,contempt,negative,media,Real Chileans support media. | immigration borders | contemptible beneath us,0,0,0,0,0,3,0,runoff,0
post_009219,user_04995,2025-12-18,,,,Right-Traditional,0.433927259349078,Kast,immigration,identity-boundary,joy,positive,PC,"This is about our values, not PC's agenda. | Kast must act! | immigration borders",0,0,0,0,0,3,0,runoff,0
post_009221,user_04063,2025-12-18,,,,Right-Traditional,0.3772977016175918,Jara,constitution/process,ridicule,hope,positive,the left,"the left is a joke, honestly. /s They're so serious. | Jara must act! | constitution process democracy | hope optimistic confident",0,0,0,0,0,3,0,runoff,0
post_009223,user_00027,2025-12-18,,,,Right-Traditional,0.8727773048834211,,corruption,call-to-action,sadness,negative,PC,Support PC now! | corruption scandal | sad disappointed devastated,0,0,0,0,0,3,0,runoff,0
post_009225,user_00080,2025-12-19,,,,Left,-0.4879106371779064,,security/crime,info-sharing,hope,positive,the right,Update on the right's position. | security violence crime | hope optimistic confident,0,0,0,0,0,4,0,runoff,0
post_009227,user_01366,2025-12-19,,,,Right-Traditional,0.517056813746648,,immigration,call-to-action,hope,positive,traitors within right,Support traitors within right now! | immigration borders | hope optimistic confident,0,0,0,0,0,4,0,runoff,0
post_009229,user_02303,2025-12-19,,,,Right-Radical-Conservative,0.835756761477371,Jara,corruption,defense,fear,negative,elites,Join our side in supporting elites. They have the evidence. | Support Jara! | corruption scandal | worried concerned terrified,0,0,0,0,0,4,0,runoff,0
reply_009230,user_02732,2025-12-19,post_009201,user_02360,Left,Right-Traditional,0.7304323442932839,Jara,security/crime,attack,disgust,negative,the left,Stop the left immediately! You don't understand reality. | Jara must be stopped! | security violence crime | disgusting appalling repulsive,1,1,1,0,0,4,0,runoff,0
reply_009231,user_00425,2025-12-19,reply_009106,user_04202,Left,Right-Traditional,0.6098461593003296,Jara,democracy/institutions,ridicule,fear,negative,government,"Sure buddy, government is totally credible. /s | Jara must act! | democracy institutions | worried concerned terrified",0,1,2,0,0,4,0,runoff,0
post_009233,user_00198,2025-12-19,,,,Right-Traditional,0.6308259169248042,Jara,immigration,ridicule,hope,positive,PC,"Sure buddy, PC is totally credible. /s | Jara must act! | immigration borders | hope optimistic confident",0,0,0,0,0,4,0,runoff,0
post_009235,user_02606,2025-12-19,,,,Right-Radical-Conservative,-0.35672830024010915,Jara,security/crime,attack,anger,negative,elites,elites is destroying our country! Cope harder. | Jara must be stopped! | security violence crime,1,0,0,0,0,4,0,runoff,0
reply_009236,user_04027,2025-12-19,reply_009153,user_00365,Right-Traditional,Right-Radical-Conservative,0.2097836867412753,,constitution/process,call-to-action,joy,positive,media,Everyone needs to vote against media. | constitution process democracy | great excellent fantastic,0,1,3,0,0,4,0,runoff,0
reply_009237,user_04955,2025-12-19,post_009142,user_00171,Right-Libertarian,Right-Traditional,-0.5939354237126222,Kast,economy,info-sharing,sadness,negative,the right,Update on the right's position. | Kast must act! | economy jobs inflation,0,1,1,0,0,4,0,runoff,0
reply_009238,user_03449,2025-12-19,reply_009194,user_04244,Right-Traditional,Right-Traditional,0.6447598832888842,,security/crime,ridicule,pride,positive,government,government is hilarious. Not. | security violence crime | proud support victory,0,1,2,0,0,4,0,runoff,0
post_009240,user_04289,2025-12-19,,,,Right-Radical-Conservative,-0.737521828928856,,democracy/institutions,info-sharing,hope,positive,none,Update on none's position. | democracy institutions | hope optimistic confident,0,0,0,0,0,4,0,runoff,0
post_009242,user_00116,2025-12-19,,,,Right-Radical-Conservative,0.8620152354835552,,immigration,attack,pride,positive,elites,Stop elites immediately! You don't understand reality. | immigration borders,1,0,0,0,0,4,0,runoff,0
post_009244,user_04277,2025-12-19,,,,Right-Traditional,0.690055856697656,Kast,culture/values,attack,anger,negative,PC,We cannot allow PC to continue this madness. You people are pathetic. | Kast must be stopped! | values family tradition | outrage furious enraged,1,0,0,0,0,4,0,runoff,0
reply_009245,user_02875,2025-12-19,post_009223,user_00027,Right-Traditional,Right-Libertarian,0.6171362223281209,,security/crime,defense,neutral,neutral,PC,Join our side in supporting PC. They have the evidence. | security violence crime,0,1,1,0,0,4,0,runoff,0
post_009247,user_00824,2025-12-19,,,,Left,0.8107841822812907,,culture/values,attack,fear,negative,media,media is destroying our country! Cope harder. | values family tradition | worried concerned terrified,1,0,0,0,0,4,0,runoff,0
reply_009248,user_00118,2025-12-19,post_009213,user_02602,Right-Radical-Conservative,Left,0.5361061683610863,,constitution/process,ridicule,fear,negative,the right,"Yeah right, the right knows what they're doing. Sure. | constitution process democracy | worried concerned terrified",0,1,1,0,0,4,0,runoff,0
reply_009249,user_04995,2025-12-19,reply_009238,user_03449,Right-Traditional,Right-Traditional,0.433927259349078,Kast,culture/values,defense,joy,positive,judiciary,judiciary is right. Evidence shows they're doing what's needed. | Support Kast! | values family tradition,0,1,3,0,0,4,0,runoff,0
reply_009250,user_03586,2025-12-19,post_009217,user_00655,Left,Right-Traditional,0.7187570527054887,Kast,economy,ridicule,hope,positive,migrants,"migrants is a joke, honestly. /s They're so serious. | Kast must act! | economy jobs inflation | hope optimistic confident",0,1,1,0,0,4,0,runoff,0
reply_009251,user_00496,2025-12-19,post_009233,user_00198,Right-Traditional,Right-Traditional,0.5829295970209565,,democracy/institutions,defense,joy,positive,PC,We must support PC because they fight for our side. | democracy institutions,0,1,1,0,0,4,0,runoff,0
post_009253,user_04176,2025-12-19,,,,Right-Radical-Conservative,0.5931621935189051,,corruption,defense,joy,positive,PC,Stand with PC! Our side needs unity against these attacks. | corruption scandal,0,0,0,0,0,4,0,runoff,0
post_009255,user_01312,2025-12-19,,,,Right-Radical-Conservative,0.6253924051391262,Jara,immigration,ridicule,pride,positive,the left,"Sure buddy, the left is totally credible. /s | Jara must act! | immigration borders",0,0,0,0,0,4,0,runoff,0
post_009257,user_00579,2025-12-19,,,,Left,-0.758451043088768,Kast,culture/values,attack,fear,negative,police,police must be defeated. Their supporters are delusional. | Kast must be stopped! | values family tradition | worried concerned terrified,1,0,0,0,0,4,0,runoff,0
reply_009258,user_03328,2025-12-19,post_009120,user_04955,Right-Traditional,Right-Traditional,0.6669246364495657,,economy,defense,pride,positive,PC,Stand with PC! Our side needs unity against these attacks. | economy jobs inflation,0,1,1,0,0,4,0,runoff,0
post_009260,user_03592,2025-12-19,,,,Right-Radical-Conservative,0.644292712786301,,corruption,call-to-action,neutral,neutral,the left,Support the left now! | corruption scandal,0,0,0,0,0,4,0,runoff,0
post_009262,user_00988,2025-12-19,,,,Right-Traditional,0.6915864110431368,,immigration,defense,pride,positive,none,none is right. Evidence shows they're doing what's needed. | immigration borders | proud support victory,0,0,0,0,0,4,0,runoff,0
post_009264,user_02742,2025-12-19,,,,Right-Libertarian,0.6717205913248998,Jara,security/crime,call-to-action,fear,negative,media,Everyone needs to vote against media. | Jara must act! | security violence crime | worried concerned terrified,0,0,0,0,0,4,0,runoff,0
reply_009265,user_01612,2025-12-19,reply_009152,user_03220,Right-Radical-Conservative,Right-Libertarian,-0.6878429254997394,,culture/values,defense,hope,positive,none,none is fighting for us. We need to back them up. | values family tradition | hope optimistic confident,0,1,3,0,0,4,0,runoff,0
